student_id,python,java,c,cpp,web_dev,dsa,ml,dl,stats,sql,data_visualization,cloud,git,linux,communication,teamwork,problem_solving,leadership,creativity,time_management,age,cgpa,course,year,learning_hours,internships,certifications
76,7.643805008750448,6.2015821452896125,5.379207727048973,4.467040454182861,7.675667355048885,6.949382448970009,7.594033409667747,4.655541052078054,5.811927345900047,4.567157301311782,2.765077694970553,1.0,4.598260448984034,4.990043056946586,3.556027416681543,4.835509845231199,7.032966675216651,7.770872624602173,5.554488242644598,2.896108616911264,20,5.27,ECE,1,0.8,2,2
77,6.174094136476342,6.082574911174879,4.686329062611139,2.6058077134210893,8.654382445603574,5.351396229359594,3.2808260284020707,4.140498550695218,7.15092406911791,7.809450218481493,6.72294086600729,5.613160273662153,7.629229053797392,8.213100649199468,4.984451680591128,5.100169472007487,6.368279555570106,1.0,6.947080492070968,5.670316403021957,25,7.37,ECE,1,1.8,1,7
78,5.401985299068265,8.074317797316485,3.8433698667415443,8.083333466166701,5.346926793247343,6.150996017998806,8.56215508943299,2.565680719273586,10.0,8.494187656678124,6.433435748876134,7.369871536638636,6.8350562847252005,6.800692046202602,6.427041671607466,4.914323243723039,4.753842398511858,7.2237370449880185,4.810683966065418,8.197365131325338,21,6.13,IT,1,2.3,2,8
79,6.183521553071005,6.668877029697043,6.717835167481319,2.407446866444929,5.500654064383475,8.042726469799343,5.006365069027911,5.377342775831475,8.416515273855211,6.098014257837633,4.955166959638087,6.061317767836805,4.48964574964714,7.251267826706561,5.439160217959294,3.8158680294711664,6.212863485410283,5.017333129096928,6.287768880495614,3.1149181516820654,18,9.68,DS,4,2.8,3,8
80,2.0248621707982144,8.956143796712889,3.9204135509435307,5.318791844512466,5.676621783949877,7.822426207590754,4.808190988270486,7.788054107683663,6.265232766728971,8.684952853538526,4.439214780776977,6.6873374200455995,4.569218358124077,4.892281352989956,6.181839513787212,5.419614419933798,5.780123706735633,10.0,8.69712926636237,7.308586908718734,21,7.59,DS,2,2.5,0,7
81,5.560656224324976,4.012820968811928,9.6973261379331,5.551386344112708,6.549786017821944,4.899813416287847,4.801755214588919,7.547872684608546,7.041518452693894,6.320147494708182,10.0,5.457338117329505,3.705333395925929,3.71051868382353,6.295175039185137,6.112781618742374,5.958377083254874,7.549472394899007,5.219909797490423,5.275574491453935,20,5.64,IT,1,4.4,1,8
82,6.7142251430234925,6.271849134436696,3.384714837813119,5.861089724297961,4.837865399879952,6.972063204574172,7.617152811981166,4.4957402275185965,2.2046092794301484,7.829026196068204,5.481738012823225,5.6140284468983666,5.213483468711226,3.6750043824226633,6.4289811204691265,3.9867887766171513,6.3486943780832625,6.167725017429729,5.393400448904811,7.128023244999635,20,8.52,DS,3,2.3,1,3
83,8.955788089483033,6.168933572779895,6.547320238425003,6.07160520007168,1.0,3.744287507708488,5.465864603704428,6.440490157063373,3.900555628188075,10.0,8.776134029067952,6.34167946848549,6.245908505497982,2.5685531960846424,4.146072552075783,6.663854138571459,2.643440240810656,4.907757530740117,5.438187352450885,3.314660292535579,19,7.07,IT,3,3.6,3,9
84,4.963459563452705,3.86149101248984,9.133709414427573,6.27629511273515,8.385538003294194,6.90082832263141,4.672896711324585,8.715199630432183,7.301911342221261,10.0,5.707303131101038,9.8871134133285,4.242117317973813,5.233102001047133,7.595168394669752,3.5529865882529528,6.5261994161164445,8.565718779009812,7.915934046766073,8.652771269557523,21,7.53,CSE,3,2.2,1,5
85,4.3830127942136246,7.912590004182692,7.198179518527618,1.1692734758429406,9.589377894325098,6.296990611602212,5.152081685112925,2.9598659093095345,6.322334793312636,5.634895674661001,4.998574584422669,7.684564006775327,10.0,4.825172047016734,4.929431011008169,5.118015861935217,7.300829163714927,8.613147106975573,5.696412682864322,7.388011647414657,18,6.32,ECE,3,2.7,2,1
86,4.996485912830927,10.0,6.351347424983558,6.029311819740253,4.7752002807885745,6.757958724726861,2.410616682168246,5.682328039254942,6.577482373194786,6.587010038883941,8.83331901961278,7.4199497381100645,7.247564870093996,8.023624639873638,5.976817389319393,6.729214846311571,6.487570163189854,4.38500575323181,5.109264144263118,4.317565186904302,22,8.32,DS,3,2.0,0,9
87,7.830804235404148,5.965987851032338,4.063032706076209,1.5408488517762455,3.866693262162452,5.405110490711535,4.3156724720970265,6.5729925816178785,6.068229307354722,3.8920880425208906,7.579928240831993,6.409611623702301,5.935648913595988,3.9328112629291487,3.5762340988462005,5.972678797601759,4.549828614219532,8.344230637708758,6.358795762226254,4.445671428243772,25,8.08,ECE,4,2.4,2,5
88,6.657502219319369,7.010042176547534,3.236461622864592,7.46443614618199,5.725798955219556,10.0,3.520832902693801,6.020030680073581,5.989818204836971,7.59729121757483,5.9517819540047,3.3365599817700007,6.170145249965918,10.0,6.07978795519784,2.717476023677394,4.273645925705828,8.031245401590438,8.126224029156209,8.540305675679955,24,8.36,AIML,2,2.6,3,3
89,4.940479592465922,6.1690369516306545,7.540100217835172,4.889749688392776,5.624992232542454,4.197400584759372,5.461661339008217,7.701266788034788,6.205861296957595,6.778433513937548,8.267428223505224,8.45128911189958,3.2171908448998887,3.99686236952968,6.380354963119094,1.0,6.364399129941702,6.552196245699501,3.3925834252422495,5.145895203120643,19,6.98,IT,3,3.0,3,0
90,7.026534866226712,4.572830660185648,9.012294481549894,1.6859265495532991,7.9910371543259195,7.943103421936923,7.328386540547185,3.0043479406762685,3.8879296314703895,4.451962294450237,10.0,7.814511123558574,3.601944483257328,4.185035498420929,6.072459900182965,7.133947519238599,7.606151244610157,7.658630081752685,7.495711940022965,4.315569596130195,24,6.5,DS,1,0.5,3,0
91,6.194155098696081,2.3584794443959676,5.122300019043657,4.371590645229248,6.1092788832900755,3.936603360463337,7.1077518018664545,3.9883626784051738,5.542146055310135,8.373696983186267,4.535293266955689,6.731850489386773,8.645784228839668,3.0399966843793593,4.439374252537722,7.380435911177235,8.617291443209144,7.13393940634492,6.7055890817072346,7.043231179529792,18,8.43,IT,4,1.7,3,4
92,7.937289981065779,4.5884530338092695,3.721876984767298,4.859849321630692,4.414754339257634,7.008688349258643,8.513500995093166,7.364082685391991,3.511790737142317,5.4687807807862505,6.943473293490502,5.912306605669852,9.270197658648316,6.019389222742431,8.255873865993141,6.874743135351668,7.529616012059814,3.92379941331057,6.793337334900323,7.28782122441561,23,8.63,AIML,1,1.0,3,8
93,4.595893812245295,3.2160832380965374,1.083661138901963,8.38139923511001,3.363181098883902,7.151579954503566,8.067951634593241,2.5955518778099704,4.760807086523518,4.958184019468208,5.181579672516505,7.091831976245046,1.5692171403598065,5.356179786343016,7.166880690794719,5.545500701556321,7.023401415628115,6.717718745803824,6.037652293559084,4.888797984199225,24,5.48,Cyber,2,0.5,2,8
94,5.3446757068044635,9.408204156118236,4.038470312674924,6.39327548350049,7.731268369639347,6.1099517431245705,4.9428065701632455,7.623535682066553,8.391810018409066,6.798992621135349,4.130917958463396,5.53779543812957,6.940768324186315,5.784245389846798,5.722198958756145,5.5039434085379595,1.0,5.744939703018579,6.0629187442481465,8.864254394417513,24,7.88,IT,1,2.6,3,4
95,5.215783693735685,5.769780612153522,5.77268631500192,6.68888988870116,7.199022482328499,5.009351178912592,6.038142801507426,6.8996363124638265,5.638495379004873,5.069854592947982,4.075466427767734,7.45589099090452,8.763277005425174,6.813748554666874,5.703858469707836,5.786707630423575,4.772731035262888,3.8267356871954394,7.407933409816488,5.9965141051687585,18,7.78,IT,3,1.7,1,9
96,3.072970103735763,5.308161341905659,9.198246481673468,8.362443268441202,8.121119756183639,6.282269781490598,5.934887811557163,7.4838394794107215,7.191678950561616,5.9366409460757525,9.184666292037196,4.3241974782500545,5.31651579988379,7.965306982455794,4.523709481788435,7.170435262440322,6.6258099929698515,4.432700950472404,2.900849018074361,7.82540138678819,24,7.51,IT,2,1.4,2,1
97,6.592240554129152,7.778307649575612,7.346267384465937,5.807711424151021,4.063626498557812,6.534020666860349,1.697894634556226,5.061420694480592,6.2305891082251,9.492501425463875,2.3504787853873093,2.179895597117938,9.038687061397646,3.6603454068179144,4.754354999268994,5.733055639557182,4.639958057120484,2.682785811502642,4.383458089464872,7.8186529700473875,23,8.2,AIML,4,2.2,0,0
98,6.522110544359778,3.756497794288224,6.610170809413506,7.508375922064807,9.676873799056658,9.579872972612565,3.5654809261805114,7.019676873426904,5.230216666213451,4.770630488565565,7.015718716933591,3.59765036678046,7.534695139120666,6.039207604734005,8.913709607379287,6.747945015013769,4.1397120679224795,2.5210720692699824,2.6234950094601506,3.35267909515203,23,5.0,DS,4,2.7,3,4
99,6.010226913284922,4.466271923990895,5.199760677397738,7.367722227863984,2.512610985885526,4.255319429399408,5.665426645697775,3.655424859698426,3.9828625867831535,7.35081896534164,4.349513844759532,6.282044131400701,6.901820398943246,7.710668229763394,5.283355945026881,8.628524595568624,3.8752339872397012,4.846597998531677,9.623663571375067,8.316109812903136,18,9.37,AIML,4,2.6,1,2
100,5.530825733249706,6.136144538497242,4.833668565488088,3.4270610128611754,7.41920204280296,4.8881730073719964,5.654207129718383,5.170990115067362,5.199888695181284,4.833001675940643,9.544989903135987,5.396522188634107,5.510683938593054,3.8117443138742964,10.0,4.065897452902596,9.529669732448887,8.215857044327112,8.518767463661838,8.045597180748192,21,10.0,ECE,3,1.4,2,0
101,3.1692585158991715,8.057537982846961,8.811295195015926,8.945967155259659,2.1808344656061966,6.569471114138673,7.024650108410334,6.072677880555067,6.366356891961049,4.053616986070175,5.4538467021313455,5.704516963692276,6.18421984536433,10.0,3.680706569224354,5.629274222999999,3.4000563072926115,3.4188583268562285,1.6560852017796277,6.670034147596594,18,7.78,AIML,4,2.1,2,0
102,5.158709354469282,7.003370090337576,6.401477081516779,3.159396439858611,4.419337236603065,5.487892419209496,6.927283259071696,4.202501150886181,7.1603068882485195,5.8369017755568064,5.271984653435468,3.4078366769927015,5.105172005987897,10.0,6.737549882871824,4.283221348419254,5.575419424726046,3.597791909451596,6.724001767029329,1.1769170216592366,22,8.06,Cyber,3,2.9,3,2
103,5.314570966946461,6.496650285031764,1.7947986161579559,7.834733298955696,9.122045860895918,5.7999179245388,2.4586149958005294,6.436213736068522,6.244673729114572,10.0,9.139018608988474,6.603872031995252,6.59291432635213,5.849723514629502,6.452413573815736,5.21301203234279,4.544178483997211,9.832526724691455,5.561382840163629,6.468769937910058,24,6.67,ECE,2,0.5,1,8
104,4.395445461556762,6.156235470472033,4.652920704205514,2.9658539261887347,7.662728508951979,8.140703670727522,7.03719346891506,3.7115855424134687,7.298960635891421,7.563251454359746,7.753600164624428,3.9267943968445667,6.505607867557516,3.786683466543811,6.072506157711356,5.797573497844484,4.272407001953267,4.098220571526946,7.188776528357007,4.1817380541295375,22,8.31,ECE,4,1.1,3,7
105,5.677428576667982,6.80047171105355,4.2835679364567465,7.202473576303347,4.907559169025636,1.0,6.357174412907527,6.537301619670022,2.959659794880588,6.9241052697986945,7.108453968725341,6.993152041784462,5.131424715790341,4.04412679048446,2.8158445319912007,4.240730754656577,6.822866222739579,6.060346671815216,6.6690619543318315,3.269990530979141,24,7.47,AIML,1,1.9,1,9
106,6.8081017136290765,6.40330581025851,4.90747198164507,9.723829756300345,4.962325914356624,4.804101309964377,7.246746363289258,9.483700608774557,7.733325115167004,4.950895967429702,7.611623911011568,3.170477754836368,2.105931271859113,6.4674721012528815,3.2575460153825526,2.7518680046962576,7.645957380171224,7.003326582191068,5.715489066435798,5.686337114929258,20,7.26,CSE,3,0.5,3,9
107,9.77237180242106,3.9400554504461285,7.125821320570171,5.574042686899578,6.201244221670884,2.5152615474975013,8.13373117528318,3.486668722765283,3.7434873185960935,5.230834099119473,3.833452822468514,4.322528115492327,5.61002380727935,7.279443978517854,6.391144959722115,3.386939000173296,3.646200429135185,5.605647544753138,5.877227481851394,1.6403116415557903,19,7.28,AIML,1,1.0,2,0
108,6.349155625663678,6.092158443266302,5.7851102364115015,5.487288714293707,7.028281981521445,3.608367126191859,5.714234054424057,5.954879767448149,7.967009234316043,3.0330455469811866,7.483426411076273,4.053668644902883,3.9642534869613484,2.315593317620457,3.951873904747066,6.887106293625281,6.105026617011388,5.9096598170379115,8.035374791230428,5.792228686889849,25,6.49,DS,4,3.3,2,2
109,6.515100781445529,3.852622682164495,5.846269185992676,7.2208799986336984,8.503158765365393,10.0,8.49117647396016,2.7640778839097044,7.004811686825686,9.590071967573254,5.601891571649964,7.1475944099300035,3.758255463834658,4.108016261527284,8.418100361332758,4.663346675589457,5.772817903633117,4.391626690221463,4.8101342121419055,8.184719124717654,22,8.93,IT,1,2.2,0,6
110,5.851108168467666,6.1621650858016475,8.626946322650474,5.341207088074914,5.087531990783011,7.1963362679055125,4.221199092213907,4.334091963819166,2.2596208757100675,6.5378217424011424,6.721849398324519,5.076229903131583,4.620003714813018,6.283604400450178,5.552050136600435,5.562571238540853,5.0956395952530205,4.704295152868194,5.231505527137393,7.098322986952821,25,9.29,ECE,4,2.0,3,1
111,2.162457569401917,5.038704117023517,4.607077820426623,9.636557407485643,2.776429873025597,7.903129850116208,4.108523759255563,7.403898343478891,7.4739256483698595,6.363898379366272,6.969105852522583,6.849387847287309,7.653764755813672,3.19117902360157,6.510013362263961,6.0989224591478,4.132597650297076,6.646185020680426,7.294409043132531,8.34441260246512,21,6.61,Cyber,3,1.0,0,3
112,5.946972249101567,10.0,9.7283990517747,6.384384498917392,6.31393725409752,5.838940700427138,6.857544380271082,5.138742796419732,7.990194679665823,6.407695066247585,3.7789818335853855,8.280846904229485,3.7777375299926854,5.405858834060317,5.919094498488549,7.814499160857395,8.217181550779916,3.5956851904484686,7.7116513689187,5.3640626419912545,19,7.97,CSE,2,1.6,0,8
113,6.120460419882053,5.920211232496576,4.657384817257828,5.359660983558548,5.085138324983211,7.517427649663819,5.2624649093896405,7.484820277536927,8.51575692069181,10.0,7.187645191681657,9.560028819945508,4.225175567731194,6.8623943927414945,5.8636055439794825,5.432366523707015,3.931997045490542,8.861299427459102,6.586319622068442,6.9062916574624085,21,8.38,CSE,4,0.6,1,6
114,10.0,3.1915208674768225,6.1783963932251424,4.919428944208634,3.3987325905031054,2.4668709849595016,6.523265129237939,6.711766717353514,4.462803431787954,6.5990010188722215,5.627285420057247,6.462318014279462,7.4135475972034595,5.675962471987091,9.041555650055688,6.492847087861852,3.3943114484179264,2.4185869627510566,5.038208787432891,3.8230118913179836,22,6.35,Cyber,2,1.7,1,7
115,5.615278070437755,5.731639578646151,5.4375928091944665,4.134103059653959,6.5953378306255885,8.076596823539202,9.985964239688983,5.870963457320015,6.358821684141052,5.61493431590941,3.5201571080462606,3.796108931370754,4.468706619695487,4.5314866207680415,8.168673446085904,3.7358677054967306,8.197526204567414,6.42841938899477,2.6579086313831954,2.108346427125415,24,6.91,Cyber,2,0.5,1,2
116,6.603094684667225,7.038717491275776,6.246838267001922,4.744490026485021,5.573772491814422,4.3603117628802,6.786990147007951,3.941174810553067,7.388898766097418,9.598223078984027,5.706868386941917,8.502457286392517,3.7455999910460815,6.174024369119216,6.308638986811979,5.6783052242909955,6.399889581942379,3.8736996949417044,2.7396600671173865,3.7776717466905283,19,6.84,IT,1,3.3,1,3
117,5.9305764605895135,9.346727892305047,6.8891839901462575,5.298653212682807,6.6130244129395885,4.937368361348174,6.424339077728239,7.370976436995075,7.472653734824158,5.740689779299978,6.040050228230349,9.022710877022245,7.617672859107259,7.013773841086097,7.349911840925706,4.044749079638335,3.6378539857938943,6.943956647125078,5.5922379011314405,4.520857418049385,22,8.8,DS,3,1.1,1,8
118,3.662643924760936,4.8210952001225635,6.867670480177753,5.0247218530028395,4.211111599625639,7.010302140909305,4.261559242696306,6.608267456902989,6.819041523725938,2.616831792525025,7.187263782535924,5.880314176463684,5.741068957686545,4.158314095695145,8.346228373187701,5.717588557981152,5.845764067721836,4.058530282712384,6.332061221132413,4.44014883705473,18,8.5,CSE,4,1.0,3,9
119,8.285645629030041,2.83514405195272,4.49376533875884,4.683649451725792,6.973421060650997,6.6328935171644305,2.6000403867513073,2.94391918398129,5.146727513086756,2.945987092185176,1.2234179243852976,8.63727525296196,6.130679855427628,6.688703567445276,4.804348643230966,6.255135875693952,4.751865594976025,7.1818920265862545,5.294534941560821,8.45606229396306,23,8.27,Cyber,4,1.9,3,7
